kepid,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,limbdark_coeff1,limbdark_coeff2,limbdark_coeff3,limbdark_coeff4,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,dutycycle_post,dataspan_post,timeout01p5,timeout02p0,timeout02p5,timeout03p0,timeout03p5,timeout04p5,timeout05p0,timeout06p0,timeout07p5,timeout09p0,timeout10p5,timeout12p0,timeout12p5,timeout15p0,timeoutsumry,cdppslplong,cdppslpshrt,KIC,Gaia,Teff,e_Teff,D,E_D,e_D,R*,E_R*,e_R*,AV,Evol,Bin,dist_DR25,dist_DR25_err1,dist_DR25_err2,radius_DR25,radius_DR25_err1,radius_DR25_err2
7875008,2MASS J18585263+4338022,3704,66.0,-74.0,4.797,0.048,-0.028,-0.2,0.1,-0.1,0.46299999999999997,0.033,-0.037000000000000005,0.543,0.016,-0.016,7.166,1.66,-0.93,DSEP,15.636,0.5534,0.6986,-0.6231,0.1916,270.204,2.287,-2.255,0,0,0,,q1_q17_dr25_stellar,2017-03-23,284.71933,43.633949,11111111111111111,PHO2,PHO2,PHO2,13.327,0.022,12.662,0.02,12.51,0.025,0.8732,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,332.2580000000001,291.091,269.485,247.206,233.245,212.376,203.832,191.78,178.666,169.40400000000002,163.74,159.517,158.917,155.344,0.112,0.012,-0.016,0.8732,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.20312,-0.6834399999999999,7875008,2105817934043663616,3704,130,270.204,2.287,2.255,0.543,0.016,0.016,0.065,0,0,208.5,18.86,-23.05,0.45,0.032,-0.04
7875011,2MASS J18585366+4336229,3381,44.0,-40.0,4.945,0.045,-0.036000000000000004,0.0,0.1,-0.1,0.293,0.048,-0.039,0.428,0.012,-0.012,15.02,3.66,-2.675,DSEP,15.519,0.43700000000000006,0.7405,-0.4361,0.0751,152.725,0.747,-0.741,0,0,0,,q1_q17_dr25_stellar,2017-03-23,284.7236,43.606369,00011111111111111,PHO2,PHO2,PHO2,12.847,0.021,12.289,0.018000000000000002,12.031,0.021,0.8719,1238.002,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,300.998,264.834,246.912,228.553,217.228,197.355,189.655,178.28099999999995,167.365,158.201,152.686,146.83100000000005,145.998,142.61700000000005,0.036000000000000004,0.01,-0.009000000000000001,0.8719,1238.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.23749,-0.6424,7875011,2105816216056738048,3375,118,152.725,0.747,0.741,0.428,0.012,0.012,0.037,0,0,100.2,14.24,-12.66,0.302,0.038,-0.035
7891030,2MASS J19270779+4338577,3736,118.0,-148.0,4.83,0.09,-0.06,-0.4,0.3,-0.25,0.435,0.062,-0.076,0.605,0.018,-0.018,8.271,4.041,-2.129,DSEP,15.848,0.6615,0.6632,-0.7893,0.2874,362.006,3.945,-3.871,0,0,0,,q1_q17_dr25_stellar,2017-03-23,291.7824700000001,43.649368,11111111111111111,PHO2,PHO2,PHO2,13.616,0.025,12.928,0.018000000000000002,12.767,0.029,0.8735,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,409.19,362.584,338.951,314.498,299.433,275.598,265.172,249.668,233.531,220.338,210.548,203.785,201.86900000000003,192.103,0.124,0.03,-0.033,0.8735,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.27899999999999997,-0.61205,7891030,2126125260974599680,3737,131,362.006,3.945,3.871,0.605,0.018,0.018,0.118,0,0,223.29,42.55,-42.55,0.42,0.062,-0.075
7877209,2MASS J19035284+4338273,3520,62.0,-62.0,4.907,0.055,-0.045,-0.2,0.1,-0.1,0.359,0.049,-0.06,0.666,0.021,-0.021,11.93,4.003,-2.091,DSEP,15.62,0.5062,0.7324,-0.5591,0.1413,340.156,7.852,-7.525,0,0,2,007/007877/007877209/dv/kplr007877209-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,285.97021,43.640942,11111111111111111,PHO2,PHO2,PHO2,13.188,0.025,12.504,0.019,12.326,0.02,0.8598,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,477.094,445.674,436.773,422.913,416.186,401.745,395.189,390.475,390.384,391.856,396.792,403.379,406.531,425.792,0.066,0.013,-0.016,0.8545,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11908,-0.2669,7877209,2105858306735638272,3521,123,340.156,7.852,7.525,0.666,0.021,0.021,0.043,0,0,142.08,21.39,-23.77,0.349,0.039,-0.048
7900436,2MASS J19395015+4339009,3746,50.0,-50.0,4.7360000000000015,0.032,-0.015,0.0,0.1,-0.1,0.516,0.026000000000000002,-0.024,0.607,0.017,-0.017,5.482,0.7875,-0.3821,DSEP,15.613,0.5217,0.5329999999999999,-0.2869,0.0516,309.264,3.251,-3.193,0,0,0,,q1_q17_dr25_stellar,2017-03-23,294.95898,43.650261,11111111111111111,PHO2,PHO2,PHO2,13.297,0.028,12.691,0.026,12.474,0.023,0.8737,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,340.857,305.75,289.945,271.902,261.627,245.1,237.551,227.864,215.729,206.991,200.982,195.996,194.849,191.188,0.135,0.01,-0.012,0.8737,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1782,-0.51467,7900436,2078092580123018752,3748,131,309.264,3.251,3.193,0.607,0.017,0.017,0.114,0,0,238.23,14.54,-16.36,0.51,0.021,-0.028
7938787,2MASS J18482918+4346124,3280,44.0,-39.0,5.043,0.055,-0.05,0.0,0.1,-0.1,0.203,0.046,-0.034,0.512,0.014,-0.014,25.33,8.043,-6.101,DSEP,15.098,0.4293,0.779,-0.4878,0.0943,154.623,1.442,-1.419,0,0,0,,q1_q17_dr25_stellar,2017-03-23,282.1216100000001,43.77013,11111111111111111,PHO2,PHO2,PHO2,12.293,0.021,11.726,0.021,11.511,0.011,0.8735,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,285.414,253.396,238.299,220.686,209.648,190.039,181.844,170.287,157.327,147.166,138.819,132.28799999999998,130.19799999999998,121.582,0.004,0.01,-0.005,0.8735,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.37164,-0.6391600000000001,7938787,2105265395090936704,3273,115,154.623,1.442,1.419,0.512,0.014,0.014,0.027,0,0,55.38,10.28,-8.41,0.224,0.038,-0.031
7817489,2MASS J19204535+4330246,3631,72.0,-81.0,4.803,0.044,-0.036000000000000004,0.0,0.1,-0.1,0.47700000000000004,0.03,-0.05,0.419,0.012,-0.012,7.2,1.789,-1.105,DSEP,15.462,0.4915,0.6336,-0.3775,0.0706,163.372,0.743,-0.738,0,0,0,,q1_q17_dr25_stellar,2017-03-23,290.18896,43.50684,11111111111111111,PHO2,PHO2,PHO2,13.029000000000002,0.025,12.447,0.022,12.238,0.018000000000000002,0.8735,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,324.315,286.083,266.13,246.134,232.966,209.889,200.567,186.435,171.49,160.583,153.45,147.111,144.92,135.519,0.093,0.013,-0.016,0.8735,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.33309,-0.67215,7817489,2126826371435872256,3630,127,163.372,0.743,0.738,0.419,0.012,0.012,0.029,0,0,180.11,17.78,-23.11,0.453,0.036000000000000004,-0.044
7867585,2MASS J18412603+4336551,3748,60.0,-67.0,4.796,0.045,-0.028,-0.3,0.1,-0.1,0.461,0.028999999999999998,-0.033,0.666,0.02,-0.02,7.155,1.413,-0.9053,DSEP,15.943,0.6204,0.6688,-0.7108,0.2444,447.954,7.839,-7.595,0,0,0,,q1_q17_dr25_stellar,2017-03-23,280.35846000000004,43.615318,11111111111111111,PHO2,PHO2,PHO2,13.77,0.025,13.104,0.035,12.916,0.029,0.8737,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,632.995,564.258,531.998,494.984,470.881,431.267,415.627,391.946,362.231,339.0490000000001,323.22,311.095,307.695,292.141,0.14,0.012,-0.017,0.8737,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.30802,-0.60635,7867585,2116934511995603328,3749,131,447.954,7.839,7.595,0.666,0.02,0.02,0.134,0,0,257.72,22.8,-25.33,0.449,0.031,-0.037000000000000005
7867964,2MASS J18423422+4337101,3594,48.0,-54.0,4.868,0.038,-0.035,-0.2,0.1,-0.1,0.408,0.035,-0.042,0.509,0.014,-0.014,9.815,1.854,-1.56,DSEP,15.783,0.5216,0.723,-0.5862,0.1619,255.859,2.115,-2.087,0,0,0,,q1_q17_dr25_stellar,2017-03-23,280.64258,43.619499,11111111111111111,PHO2,PHO2,PHO2,13.431,0.024,12.789,0.024,12.603,0.021,0.8736,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,540.23,482.093,453.288,422.491,403.921,369.643,355.497,335.093,312.432,294.258,281.322,272.765,270.567,258.266,0.093,0.012,-0.014,0.8736,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.27159,-0.59643,7867964,2116944167082149120,3596,126,255.859,2.115,2.087,0.509,0.014,0.014,0.1,0,0,181.67,16.91,-20.67,0.388,0.032,-0.036000000000000004
7881668,2MASS J19125797+4341073,3810,118.0,-157.0,4.772,0.119,-0.051,-0.34,0.3,-0.35,0.474,0.063,-0.095,0.559,0.015,-0.015,6.483,4.669,-1.339,DSEP,13.911,0.6703,0.5549,-0.6247,0.2253,118.222,0.415,-0.413,0,0,0,,q1_q17_dr25_stellar,2017-03-23,288.24155,43.68531,01111111111111111,PHO54,PHO54,PHO54,11.431,0.022,10.767,0.02,10.602,0.011,0.8742,1420.672,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,102.864,92.333,87.706,82.221,78.925,72.229,69.67,65.795,61.855,58.587,56.176,54.23,53.642,51.897,0.032,0.012,-0.016,0.8742,1420.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25782,-0.55993,7881668,2103014591710754816,3809,133,118.222,0.415,0.413,0.559,0.015,0.015,0.023,0,0,94.97,17.52,-24.09,0.469,0.059,-0.1
7871442,2MASS J18512815+4340142,3778,101.0,-101.0,4.782,0.06,-0.04,-0.3,0.2,-0.2,0.473,0.047,-0.047,0.554,0.015,-0.015,6.727,1.831,-1.081,DSEP,14.464,0.6361,0.6142,-0.6516,0.2256,170.899,0.568,-0.566,0,0,0,,q1_q17_dr25_stellar,2017-03-23,282.8673100000001,43.670631,11111111111111111,PHO2,PHO2,PHO2,12.255999999999998,0.022,11.6,0.018000000000000002,11.435,0.016,0.8733,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,189.795,169.775,159.82299999999995,148.97899999999996,142.273,130.91,126.187,119.26,112.653,107.909,104.555,103.126,102.618,100.367,0.061,0.012,-0.012,0.8733,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.16460999999999998,-0.58923,7871442,2105299067633409024,3780,132,170.899,0.568,0.566,0.554,0.015,0.015,0.058,0,0,135.08,17.23,-17.23,0.463,0.044,-0.048
7976273,2MASS J19481255+4345367,3697,55.0,-61.0,4.8039999999999985,0.042,-0.028,-0.2,0.1,-0.1,0.462,0.03,-0.033,0.695,0.02,-0.02,7.353,1.4480000000000002,-0.9277,DSEP,15.253,0.5515,0.701,-0.6225,0.1904,323.653,3.414,-3.352,0,0,0,,q1_q17_dr25_stellar,2017-03-23,297.0523100000001,43.76022,11111111111111111,PHO2,PHO2,PHO2,12.942,0.023,12.298,0.02,12.08,0.019,0.8736,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,235.871,207.597,193.544,179.697,170.239,153.366,146.053,135.72,124.908,116.194,110.267,105.295,104.158,98.391,0.08800000000000001,0.01,-0.012,0.8736,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.34355,-0.65657,7976273,2078762869899750016,3697,129,323.653,3.414,3.352,0.695,0.02,0.02,0.2,0,0,173.19,14.09,-17.61,0.446,0.028,-0.035
8005405,2MASS J18423122+4348443,3337,40.0,-40.0,5.043,0.036000000000000004,-0.045,-0.1,0.1,-0.1,0.23,0.035,-0.035,0.408,0.012,-0.012,23.83,5.181,-5.092,DSEP,15.94,0.4356,0.8188,-0.574,0.132,179.718,1.437,-1.418,0,0,0,,q1_q17_dr25_stellar,2017-03-23,280.6301,43.812309,11111111111111111,PHO2,PHO2,PHO2,13.3,0.025,12.728,0.022,12.515999999999998,0.019,0.872,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,572.953,506.34,473.916,438.337,417.163,380.8730000000001,365.479,342.7530000000001,314.131,291.95,273.03,259.832,257.19,243.925,0.033,0.01,-0.009000000000000001,0.872,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.37192,-0.63029,8005405,2116952791376539264,3338,117,179.718,1.437,1.418,0.408,0.012,0.012,0.068,0,0,95.46,14.49,-12.07,0.239,0.032,-0.029
8008646,2MASS J18510026+4353081,3710,44.0,-49.0,4.768,0.036000000000000004,-0.018000000000000002,-0.1,0.1,-0.1,0.484,0.026000000000000002,-0.026000000000000002,0.585,0.017,-0.017,6.33,0.9491,-0.5387,DSEP,15.946,0.5104,0.6722,-0.4993,0.1337,342.436,4.991,-4.863,0,0,1,008/008008/008008646/dv/kplr008008646-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,282.75107,43.88559,11111111111111111,PHO2,PHO2,PHO2,13.642,0.025,12.975,0.021,12.798,0.023,0.8738,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,533.508,477.846,451.591,422.529,402.771,370.253,355.777,334.269,309.5370000000001,293.12,279.945,268.652,265.518,251.852,0.141,0.009000000000000001,-0.012,0.8717,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.29864,-0.5808300000000001,8008646,2105318996281690240,3711,130,342.436,4.991,4.863,0.585,0.017,0.017,0.07,0,0,255.64,16.68,-20.39,0.476,0.022,-0.03
7940020,2MASS J18511618+4345324,3360,50.0,-45.0,4.961,0.05,-0.045,0.0,0.1,-0.1,0.27399999999999997,0.055,-0.040999999999999995,0.494,0.014,-0.014,16.38,4.687,-3.638,DSEP,15.751,0.4347,0.7517,-0.4511,0.0807,194.612,2.524,-2.467,0,0,0,,q1_q17_dr25_stellar,2017-03-23,282.81744,43.759022,01111111111111111,PHO2,PHO2,PHO2,13.044,0.023,12.354,0.021,12.124,0.022,0.8745,1420.672,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,449.849,394.296,365.967,338.134,320.185,289.326,276.951,256.733,238.678,225.967,217.576,209.043,207.826,195.58,0.038,0.013,-0.01,0.8745,1420.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.28151,-0.66769,7940020,2105300648181265536,3354,117,194.612,2.524,2.467,0.494,0.014,0.014,0.026,0,0,103.31,17.86,-14.29,0.287,0.047,-0.038
8022522,2MASS J19184002+4348188,3758,56.0,-56.0,4.756,0.033,-0.023,-0.1,0.1,-0.1,0.506,0.027000000000000003,-0.027000000000000003,0.581,0.017,-0.017,5.93,0.8803,-0.5849,DSEP,15.628,0.5273,0.6527,-0.5063,0.1437,294.063,3.296,-3.232,0,0,0,,q1_q17_dr25_stellar,2017-03-23,289.66678,43.805229,00011111111111111,PHO2,PHO2,PHO2,13.308,0.032,12.698,0.031,12.494000000000002,0.026,0.872,1238.002,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,413.565,372.544,352.634,329.577,314.445,289.336,278.728,262.73400000000004,247.828,236.058,230.477,226.199,226.253,222.875,0.129,0.011,-0.012,0.872,1238.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.15143,-0.58058,8022522,2102876259404857472,3760,132,294.063,3.296,3.232,0.581,0.017,0.017,0.089,0,0,231.72,15.83,-18.09,0.493,0.026,-0.032
7976805,2MASS J19484436+4344581,3522,45.0,-45.0,4.848,0.038,-0.028,0.0,0.1,-0.1,0.41100000000000003,0.034,-0.038,0.478,0.014,-0.014,9.054,1.924,-1.091,DSEP,15.751,0.4563,0.6713,-0.3574,0.0487,209.329,1.819,-1.793,0,0,0,,q1_q17_dr25_stellar,2017-03-23,297.18484,43.749489,11111111111111111,PHO2,PHO2,PHO2,13.234000000000002,0.022,12.602,0.017,12.390999999999998,0.02,0.8737,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,362.345,320.51,299.678,277.052,263.642,239.07,228.914,214.295,197.751,185.566,177.21,169.921,167.4,157.833,0.084,0.011,-0.013,0.8737,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.32251,-0.64479,7976805,2078855538112544640,3522,123,209.329,1.819,1.793,0.478,0.014,0.014,0.143,0,0,167.41,15.08,-16.75,0.4,0.029,-0.036000000000000004
8022889,2MASS J19191275+4348030,3704,59.0,-66.0,4.797,0.044,-0.028,-0.2,0.1,-0.1,0.46299999999999997,0.03,-0.037000000000000005,0.565,0.016,-0.016,7.166,1.401,-0.8738,DSEP,14.966,0.5534,0.6986,-0.6231,0.1916,207.188,1.144,-1.135,0,0,0,,q1_q17_dr25_stellar,2017-03-23,289.80316,43.800838,11111111111111111,PHO2,PHO2,PHO2,12.66,0.025,11.989,0.018000000000000002,11.807,0.013,0.8734,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,246.348,217.504,202.453,187.719,178.39700000000005,161.64700000000005,155.161,145.203,132.611,123.802,117.395,112.743,111.515,104.86,0.075,0.009000000000000001,-0.012,0.8734,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.33499,-0.6476,8022889,2126848121150221952,3704,130,207.188,1.144,1.135,0.565,0.016,0.016,0.07,0,0,154.19,13.95,-15.5,0.45,0.031,-0.038
7954195,2MASS J19191008+4342569,3397,44.0,-40.0,4.925,0.046,-0.028,0.02,0.1,-0.1,0.316,0.044000000000000004,-0.04,0.432,0.012,-0.012,13.47,3.553,-1.945,DSEP,15.69,0.4453,0.6912,-0.3694,0.0508,163.924,1.038,-1.028,0,0,0,,q1_q17_dr25_stellar,2017-03-23,289.7920200000001,43.715809,01111111111111111,PHO2,PHO2,PHO2,13.023,0.025,12.421,0.021,12.158,0.015,0.8695,1420.672,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,439.189,395.415,374.479,351.029,336.716,309.3540000000001,298.07,283.193,267.85200000000003,253.58900000000003,243.628,237.352,236.228,229.082,0.047,0.01,-0.01,0.8695,1420.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.22567,-0.5616,7954195,2102828636807498240,3392,119,163.924,1.038,1.028,0.432,0.012,0.012,0.029,0,0,116.34,12.86,-14.28,0.321,0.031,-0.035
8046690,2MASS J19494233+4349381,3674,58.0,-65.0,4.8180000000000005,0.044,-0.032,-0.2,0.1,-0.1,0.451,0.031,-0.04,0.579,0.017,-0.017,7.789,1.786,-1.001,DSEP,15.712,0.5448,0.7058,-0.6142,0.1839,307.065,3.005,-2.955,0,0,0,,q1_q17_dr25_stellar,2017-03-23,297.42639,43.827271,11111111111111111,PHO2,PHO2,PHO2,13.4,0.025,12.771,0.022,12.584,0.023,0.8737,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,359.547,320.772,302.272,282.206,270.426,249.599,240.405,227.88,215.391,205.495,199.293,197.17,197.292,193.156,0.111,0.014,-0.017,0.8737,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.15237,-0.56879,8046690,2078859897498468992,3675,129,307.065,3.005,2.955,0.579,0.017,0.017,0.087,0,0,205.65,19.62,-21.59,0.434,0.03,-0.037000000000000005
8046850,2MASS J19495005+4351014,3453,45.0,-41.0,4.892,0.035,-0.031,0.0,0.1,-0.1,0.364,0.037000000000000005,-0.040999999999999995,0.415,0.012,-0.012,11.21,1.97,-1.521,DSEP,15.626,0.4443,0.7034,-0.3862,0.0565,160.31,1.047,-1.036,0,0,0,,q1_q17_dr25_stellar,2017-03-23,297.4585600000001,43.85041,01111111111111111,PHO2,PHO2,PHO2,13.054,0.022,12.477,0.021,12.226,0.019,0.8744,1420.672,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,343.603,305.466,287.966,268.642,255.864,233.27,224.036,210.691,195.36900000000003,184.216,176.137,170.15099999999995,168.497,159.362,0.06,0.01,-0.01,0.8744,1420.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.28936,-0.60333,8046850,2078860000577778560,3451,121,160.31,1.047,1.036,0.415,0.012,0.012,0.036,0,0,134.36,14.73,-13.39,0.358,0.032,-0.032
8009549,2MASS J18525298+4351217,3697,59.0,-66.0,4.8039999999999985,0.042,-0.028,-0.2,0.1,-0.1,0.462,0.03,-0.037000000000000005,0.645,0.018,-0.018,7.353,1.5630000000000002,-0.8862,DSEP,15.008,0.5515,0.701,-0.6225,0.1904,261.838,2.126,-2.098,0,0,0,,q1_q17_dr25_stellar,2017-03-23,283.22076,43.85603,11111111111111111,PHO2,PHO2,PHO2,12.702,0.022,12.061,0.022,11.871,0.021,0.8738,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,278.769,251.133,239.308,224.774,215.531,198.643,191.551,180.815,169.373,159.79,152.634,148.132,147.178,141.562,0.075,0.009000000000000001,-0.011,0.8738,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2587,-0.5424399999999999,8009549,2105140119484620800,3697,129,261.838,2.126,2.098,0.645,0.018,0.018,0.052,0,0,155.26,14.21,-15.79,0.446,0.029,-0.04
8017291,2MASS J19085789+4353128,3758,52.0,-52.0,4.756,0.033,-0.021,-0.1,0.1,-0.1,0.506,0.027000000000000003,-0.027000000000000003,0.568,0.016,-0.016,5.93,0.8809,-0.5232,DSEP,15.538,0.5273,0.6527,-0.5063,0.1437,281.013,2.085,-2.061,0,0,0,,q1_q17_dr25_stellar,2017-03-23,287.24124,43.886909,11111111111111111,PHO2,PHO2,PHO2,13.249,0.023,12.599,0.02,12.466,0.018000000000000002,0.8735,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,310.001,274.161,256.426,237.615,225.096,203.585,194.593,181.446,168.035,158.944,151.72799999999995,146.063,144.35399999999996,138.304,0.124,0.01,-0.012,0.8735,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.28431,-0.65342,8017291,2106011138852004608,3759,132,281.013,2.085,2.061,0.568,0.016,0.016,0.06,0,0,225.76,14.87,-16.52,0.493,0.023,-0.032
7941412,2MASS J18535341+4343189,3758,74.0,-81.0,4.775,0.044,-0.028,-0.2,0.1,-0.1,0.48700000000000004,0.033,-0.037000000000000005,0.609,0.018,-0.018,6.462999999999999,1.372,-0.7779,DSEP,15.973,0.5688,0.6785,-0.6296,0.2029,390.734,6.06,-5.893,0,0,0,,q1_q17_dr25_stellar,2017-03-23,283.47256,43.721931,11111111111111111,PHO2,PHO2,PHO2,13.726,0.026,13.06,0.024,12.938,0.032,0.8736,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,479.36300000000006,422.11800000000005,394.002,364.912,346.027,313.805,300.368,281.497,260.318,242.687,230.104,220.986,218.415,204.478,0.149,0.014,-0.017,0.8736,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.34268000000000004,-0.64818,7941412,2105134553207022720,3758,132,390.734,6.06,5.893,0.609,0.018,0.018,0.101,0,0,267.82,25.11,-30.13,0.473,0.032,-0.043
